mol_id,ifp_score,ifp_score_norm,rank,selected
2026-08-23-6tgu-s0-n100-r3-0060,0.0,0.0,74,0
2026-08-23-6tgu-s0-n100-r3-0061,0.0,0.0,75,0
2026-08-23-6tgu-s0-n100-r3-0062,0.0,0.0,76,0
2026-08-23-6tgu-s0-n100-r3-0063,0.0,0.0,77,0
2026-08-23-6tgu-s0-n100-r3-0064,0.0,0.0,78,0
2026-08-23-6tgu-s0-n100-r3-0065,0.2,0.008696,53,0
2026-08-23-6tgu-s0-n100-r3-0066,0.0,0.0,79,0
2026-08-23-6tgu-s0-n100-r3-0067,0.0,0.0,80,0
2026-08-23-6tgu-s0-n100-r3-0068,0.0,0.0,81,0
2026-08-23-6tgu-s0-n100-r3-0069,0.0,0.0,82,0
2026-08-23-6tgu-s0-n100-r3-0070,0.2,0.008696,54,0
2026-08-23-6tgu-s0-n100-r3-0071,0.2,0.008696,55,0
2026-08-23-6tgu-s0-n100-r3-0072,0.4,0.017391,43,0
2026-08-23-6tgu-s0-n100-r3-0073,0.4,0.017391,44,0
2026-08-23-6tgu-s0-n100-r3-0074,0.0,0.0,83,0
2026-08-23-6tgu-s0-n100-r3-0075,0.0,0.0,84,0
2026-08-23-6tgu-s0-n100-r3-0076,0.0,0.0,85,0
2026-08-23-6tgu-s0-n100-r3-0077,0.2,0.008696,56,0
2026-08-23-6tgu-s0-n100-r3-0078,0.2,0.008696,57,0
2026-08-23-6tgu-s0-n100-r3-0079,0.2,0.008696,58,0
2026-08-23-6tgu-s0-n100-r3-0080,0.2,0.008696,59,0
2026-08-23-6tgu-s0-n100-r3-0081,0.0,0.0,86,0
2026-08-23-6tgu-s0-n100-r3-0082,0.0,0.0,87,0
2026-08-23-6tgu-s0-n100-r3-0083,0.0,0.0,88,0
2026-08-23-6tgu-s0-n100-r3-0084,0.0,0.0,89,0
2026-08-23-6tgu-s0-n100-r3-0085,0.2,0.008696,60,0
2026-08-23-6tgu-s0-n100-r3-0086,0.0,0.0,90,0
2026-08-23-6tgu-s0-n100-r3-0087,0.0,0.0,91,0
2026-08-23-6tgu-s0-n100-r3-0088,0.0,0.0,92,0
2026-08-23-6tgu-s0-n100-r3-0089,0.0,0.0,93,0
2026-08-23-6tgu-s0-n100-r3-0090,0.2,0.008696,61,0
2026-08-23-6tgu-s0-n100-r3-0091,0.0,0.0,94,0
2026-08-23-6tgu-s0-n100-r3-0092,0.2,0.008696,62,0
2026-08-23-6tgu-s0-n100-r3-0093,0.2,0.008696,63,0
2026-08-23-6tgu-s0-n100-r3-0094,0.0,0.0,95,0
2026-08-23-6tgu-s0-n100-r3-0095,0.0,0.0,96,0
2026-08-23-6tgu-s0-n100-r3-0096,0.0,0.0,97,0
2026-08-23-6tgu-s0-n100-r3-0097,0.0,0.0,98,0
2026-08-23-6tgu-s0-n100-r3-0098,0.0,0.0,99,0
2026-08-23-6tgu-s0-n100-r3-0099,0.2,0.008696,64,0
2026-08-23-6tgu-s0-n100-r3-0100,0.0,0.0,100,0
