mol_id,score_before,score_after,tanimoto_before,tanimoto_after,hbond_before,hbond_after,objective_before,objective_after,rmsd_shift,min_distance_before,min_distance_after,steps_accepted
2026-08-24-6tgu-s0-n100-seed1-0058,0.705882,0.647059,0.571429,0.55,1,1,0.273667,0.294118,0.4728,2.3966,2.4229,212
2026-08-24-6tgu-s0-n100-seed1-0060,0.764706,0.764706,0.619048,0.619048,1,1,0.294118,0.294118,0.0,2.4951,2.4951,302
2026-08-24-6tgu-s0-n100-seed1-0061,0.764706,0.764706,0.684211,0.684211,1,1,0.294118,0.294118,0.0,2.7555,2.7555,375
2026-08-24-6tgu-s0-n100-seed1-0062,0.705882,0.529412,0.666667,0.45,1,0,0.235294,0.294118,0.7314,2.8853,2.7168,412
2026-08-24-6tgu-s0-n100-seed1-0063,0.705882,0.705882,0.571429,0.571429,1,1,0.294118,0.294118,0.0,2.883,2.883,408
2026-08-24-6tgu-s0-n100-seed1-0064,0.882353,0.882353,0.714286,0.714286,1,1,0.235294,0.294118,0.3457,2.6429,2.5788,376
2026-08-24-6tgu-s0-n100-seed1-0065,0.705882,0.764706,0.545455,0.590909,1,1,0.235294,0.294118,0.5077,2.6809,2.5902,255
2026-08-24-6tgu-s0-n100-seed1-0066,0.764706,0.764706,0.65,0.65,1,1,0.294118,0.294118,0.0,2.852,2.852,322
2026-08-24-6tgu-s0-n100-seed1-0067,0.705882,0.647059,0.5,0.52381,1,1,0.294118,0.352941,1.4883,2.74,2.5234,303
2026-08-24-6tgu-s0-n100-seed1-0068,0.764706,0.705882,0.565217,0.545455,1,1,0.223445,0.352941,0.5611,2.2212,2.3635,215
2026-08-24-6tgu-s0-n100-seed1-0069,0.647059,0.647059,0.647059,0.647059,1,1,0.235294,0.235294,0.0,3.0755,3.0755,482
2026-08-24-6tgu-s0-n100-seed1-0070,0.647059,0.588235,0.647059,0.47619,1,1,0.235294,0.294118,1.0509,2.9057,2.7733,462
2026-08-24-6tgu-s0-n100-seed1-0071,0.764706,0.705882,0.619048,0.6,1,1,-0.219031,0.294118,0.6974,1.3362,2.3776,224
