mol_id,score_before,score_after,tanimoto_before,tanimoto_after,hbond_before,hbond_after,objective_before,objective_after,rmsd_shift,min_distance_before,min_distance_after,steps_accepted
2026-08-23-6tgu-s0-n100-prep-0044,0.647059,0.764706,0.647059,0.764706,1,1,0.647059,0.764706,1.3201,2.9871,2.4415,317
2026-08-23-6tgu-s0-n100-prep-0045,0.764706,0.823529,0.722222,0.736842,1,1,0.764706,0.823529,0.6245,2.8584,2.6513,263
2026-08-23-6tgu-s0-n100-prep-0046,0.647059,0.705882,0.458333,0.521739,1,1,-0.489318,0.705882,0.6644,2.0785,2.4373,28
2026-08-23-6tgu-s0-n100-prep-0047,0.647059,0.705882,0.52381,0.545455,0,1,0.647059,0.705882,0.4635,2.6919,2.6693,269
2026-08-23-6tgu-s0-n100-prep-0048,0.823529,0.882353,0.736842,0.714286,1,1,0.823529,0.882353,0.4049,2.9286,2.845,257
2026-08-23-6tgu-s0-n100-prep-0049,0.823529,0.882353,0.823529,0.833333,1,1,0.823529,0.882353,0.5135,2.8233,2.8634,293
2026-08-23-6tgu-s0-n100-prep-0050,0.823529,0.823529,0.823529,0.823529,1,1,0.823529,0.823529,0.0,2.812,2.812,273
2026-08-23-6tgu-s0-n100-prep-0051,0.529412,0.588235,0.5,0.588235,1,1,0.529412,0.588235,0.6207,3.0898,3.0338,418
2026-08-23-6tgu-s0-n100-prep-0052,0.764706,0.823529,0.65,0.777778,1,1,0.764706,0.823529,1.1239,2.3919,2.3782,260
2026-08-23-6tgu-s0-n100-prep-0053,0.764706,0.823529,0.764706,0.777778,1,1,0.764706,0.823529,0.3222,2.8872,2.5659,262
2026-08-23-6tgu-s0-n100-prep-0054,0.529412,0.647059,0.529412,0.647059,0,0,0.529412,0.647059,1.3167,3.2597,2.6338,428
2026-08-23-6tgu-s0-n100-prep-0055,0.647059,0.764706,0.647059,0.722222,1,1,0.647059,0.764706,0.6386,3.1694,3.0645,361
2026-08-23-6tgu-s0-n100-prep-0056,0.588235,0.764706,0.5,0.684211,1,1,0.249245,0.764706,0.4674,2.268,2.6067,267
