mol_id,score_before,score_after,tanimoto_before,tanimoto_after,hbond_before,hbond_after,objective_before,objective_after,rmsd_shift,min_distance_before,min_distance_after,steps_accepted
2026-09-18-3war-s0-n100-refligand-0044,0.909091,0.909091,0.909091,0.909091,1,1,0.909091,0.909091,0.0,3.0143,3.0143,409
2026-09-18-3war-s0-n100-refligand-0045,0.636364,0.636364,0.291667,0.304348,1,1,-0.273383,0.636364,0.5665,1.8728,2.4427,177
2026-09-18-3war-s0-n100-refligand-0046,0.818182,0.909091,0.692308,0.833333,1,1,0.818182,0.909091,0.7015,3.2882,2.8073,379
2026-09-18-3war-s0-n100-refligand-0047,1.0,1.0,0.916667,0.916667,1,1,1.0,1.0,0.0,3.1443,3.1443,441
2026-09-18-3war-s0-n100-refligand-0048,0.636364,0.727273,0.5,0.571429,0,0,0.636364,0.727273,0.621,3.5318,3.1307,435
2026-09-18-3war-s0-n100-refligand-0049,0.727273,0.818182,0.615385,0.642857,1,1,0.727273,0.797321,1.3354,2.6114,2.3958,250
2026-09-18-3war-s0-n100-refligand-0050,0.636364,0.727273,0.583333,0.727273,0,0,0.636364,0.727273,0.6376,3.1862,2.9916,437
2026-09-18-3war-s0-n100-refligand-0051,0.727273,1.0,0.727273,0.916667,1,1,0.727273,1.0,0.9223,2.8143,2.7145,365
2026-09-18-3war-s0-n100-refligand-0052,0.818182,0.818182,0.818182,0.818182,1,1,0.818182,0.818182,0.0,3.0683,3.0683,407
2026-09-18-3war-s0-n100-refligand-0053,0.727273,0.818182,0.444444,0.45,1,1,0.727273,0.818182,0.559,2.6641,2.7622,263
2026-09-18-3war-s0-n100-refligand-0054,0.909091,1.0,0.833333,0.916667,1,1,0.909091,1.0,1.3903,3.1215,2.6983,368
2026-09-18-3war-s0-n100-refligand-0055,0.818182,0.909091,0.692308,0.769231,1,1,0.818182,0.909091,0.3888,2.9138,2.8795,372
2026-09-18-3war-s0-n100-refligand-0056,0.818182,0.818182,0.818182,0.818182,1,1,0.818182,0.818182,0.0,3.2216,3.2216,413
2026-09-18-3war-s0-n100-refligand-0057,0.727273,0.909091,0.5,0.588235,1,1,0.727273,0.909091,0.46,2.8249,2.8862,331
2026-09-18-3war-s0-n100-refligand-0058,0.727273,0.727273,0.380952,0.380952,1,1,0.727273,0.727273,0.0,2.674,2.674,286
2026-09-18-3war-s0-n100-refligand-0059,0.818182,0.818182,0.642857,0.642857,1,1,0.818182,0.818182,0.0,2.6001,2.6001,381
2026-09-18-3war-s0-n100-refligand-0060,0.727273,0.818182,0.470588,0.5,1,1,0.65977,0.818182,0.9058,2.34,2.577,220
2026-09-18-3war-s0-n100-refligand-0061,0.636364,0.818182,0.538462,0.642857,1,1,0.636364,0.818182,0.4502,2.7894,2.9453,346
2026-09-18-3war-s0-n100-refligand-0062,0.818182,1.0,0.529412,0.6875,1,1,0.818182,1.0,0.8262,2.7664,2.5607,278
2026-09-18-3war-s0-n100-refligand-0063,0.818182,0.818182,0.529412,0.529412,1,1,0.818182,0.818182,0.0,2.5163,2.5163,251
2026-09-18-3war-s0-n100-refligand-0064,0.727273,0.727273,0.5,0.533333,1,1,0.101289,0.727273,1.0381,1.8301,2.336,146
2026-09-18-3war-s0-n100-refligand-0065,0.818182,0.818182,0.6,0.6,1,1,0.818182,0.818182,0.0,2.7765,2.7765,356
2026-09-18-3war-s0-n100-refligand-0066,0.636364,0.727273,0.538462,0.615385,0,0,0.636364,0.727273,0.3771,2.7085,2.8029,356
2026-09-18-3war-s0-n100-refligand-0067,0.909091,1.0,0.555556,0.578947,1,1,0.909091,1.0,0.3858,2.7576,2.6206,253
2026-09-18-3war-s0-n100-refligand-0068,0.727273,0.818182,0.727273,0.692308,1,1,0.727273,0.818182,0.9754,2.6714,2.4663,312
2026-09-18-3war-s0-n100-refligand-0069,0.636364,0.818182,0.538462,0.642857,0,1,0.636364,0.818182,1.3844,3.0037,2.6699,432
2026-09-18-3war-s0-n100-refligand-0071,0.727273,0.909091,0.615385,0.833333,1,1,0.727273,0.909091,0.931,3.1106,2.6487,426
2026-09-18-3war-s0-n100-refligand-0072,0.727273,0.818182,0.533333,0.6,1,1,0.712889,0.818182,0.5741,2.3337,2.7656,340
2026-09-18-3war-s0-n100-refligand-0073,0.818182,1.0,0.692308,0.916667,1,1,0.818182,1.0,0.5874,2.973,2.8239,357
2026-09-18-3war-s0-n100-refligand-0074,0.727273,0.818182,0.444444,0.529412,1,1,0.727273,0.818182,0.2884,2.7671,2.4886,306
2026-09-18-3war-s0-n100-refligand-0076,0.727273,1.0,0.727273,1.0,1,1,0.727273,1.0,1.0544,2.878,2.9276,372
2026-09-18-3war-s0-n100-refligand-0077,0.909091,0.909091,0.909091,0.909091,1,1,0.909091,0.909091,0.0,3.0247,3.0247,438
