mol_id,score_before,score_after,tanimoto_before,tanimoto_after,hbond_before,hbond_after,rmsd_shift,min_distance_before,min_distance_after,steps_accepted
2026-08-24-6tgu-s0-n100-0032,0.823529,1.0,0.823529,1.0,1,1,1.3491,1.7409,2.2679,368
2026-08-24-6tgu-s0-n100-0033,0.647059,1.0,0.647059,0.894737,1,1,1.4235,1.0848,2.7608,521
2026-08-24-6tgu-s0-n100-0034,0.705882,1.0,0.705882,1.0,1,1,1.3441,1.489,2.0001,440
2026-08-24-6tgu-s0-n100-0035,0.470588,1.0,0.444444,1.0,0,1,1.9255,0.8983,2.7348,431
2026-08-24-6tgu-s0-n100-0036,0.588235,1.0,0.555556,1.0,0,1,2.0785,1.8398,2.2382,256
2026-08-24-6tgu-s0-n100-0037,0.705882,0.941176,0.666667,0.727273,1,1,2.9544,0.3775,2.3441,595
2026-08-24-6tgu-s0-n100-0038,0.764706,1.0,0.764706,1.0,1,1,1.3406,1.3823,2.3973,461
2026-08-24-6tgu-s0-n100-0039,0.647059,1.0,0.611111,0.944444,0,1,1.6852,1.7242,2.394,405
2026-08-24-6tgu-s0-n100-0040,0.823529,1.0,0.823529,0.894737,1,1,2.5234,1.2171,1.9876,497
2026-08-24-6tgu-s0-n100-0041,0.647059,1.0,0.611111,0.944444,0,1,1.6461,1.9311,2.5742,375
2026-08-24-6tgu-s0-n100-0042,0.588235,1.0,0.555556,1.0,0,1,2.4868,0.6035,2.2694,491
2026-08-24-6tgu-s0-n100-0043,0.647059,1.0,0.578947,0.894737,0,1,1.3574,1.9034,2.1734,390
2026-08-24-6tgu-s0-n100-0044,0.588235,0.941176,0.555556,0.941176,0,1,1.8842,0.6448,1.269,494
2026-08-24-6tgu-s0-n100-0045,0.529412,1.0,0.5,0.944444,0,1,2.4696,1.3693,2.145,470
2026-08-24-6tgu-s0-n100-0046,0.588235,1.0,0.555556,0.894737,0,1,2.7659,1.1306,1.8825,517
2026-08-24-6tgu-s0-n100-0047,0.705882,0.941176,0.631579,0.842105,1,1,1.5792,0.8344,1.1772,294
2026-08-24-6tgu-s0-n100-0048,0.588235,1.0,0.588235,0.944444,0,1,1.7494,1.3559,1.7319,418
2026-08-24-6tgu-s0-n100-0049,0.647059,1.0,0.611111,0.85,0,1,2.549,0.9109,2.1734,487
2026-08-24-6tgu-s0-n100-0050,0.705882,1.0,0.666667,1.0,1,1,1.6914,1.6281,1.9669,396
2026-08-24-6tgu-s0-n100-0051,0.588235,1.0,0.526316,0.944444,0,1,2.4716,0.2221,1.9936,574
2026-08-24-6tgu-s0-n100-0052,0.529412,1.0,0.473684,1.0,0,1,2.0508,1.3227,1.9003,374
2026-08-24-6tgu-s0-n100-0053,0.588235,1.0,0.5,0.894737,0,1,2.3988,1.1516,2.4064,478
2026-08-24-6tgu-s0-n100-0054,0.588235,0.882353,0.526316,0.882353,0,1,2.9034,0.5869,1.3062,580
2026-08-24-6tgu-s0-n100-0055,0.529412,1.0,0.529412,0.944444,0,1,2.9081,1.3107,2.3967,490
2026-08-24-6tgu-s0-n100-0056,0.588235,0.941176,0.555556,0.941176,0,1,1.9261,1.1034,1.6595,453
2026-08-24-6tgu-s0-n100-0057,0.411765,1.0,0.35,0.944444,0,1,2.566,0.66,1.8478,427
2026-08-24-6tgu-s0-n100-0058,0.647059,0.941176,0.55,0.941176,1,1,2.2761,0.3677,1.4065,566
2026-08-24-6tgu-s0-n100-0059,0.529412,1.0,0.473684,0.944444,0,1,2.6805,0.6642,1.9046,379
2026-08-24-6tgu-s0-n100-0060,0.588235,0.941176,0.526316,0.888889,0,1,1.8909,0.8558,1.6718,411
2026-08-24-6tgu-s0-n100-0061,0.588235,1.0,0.526316,0.944444,1,1,2.3772,1.3525,2.1265,478
2026-08-24-6tgu-s0-n100-0062,0.470588,0.941176,0.4,0.842105,0,1,2.8206,0.4878,1.0268,472
2026-08-24-6tgu-s0-n100-0063,0.588235,0.941176,0.526316,0.941176,1,1,2.6889,1.0067,2.0422,503
2026-08-24-6tgu-s0-n100-0064,0.588235,0.941176,0.588235,0.941176,0,1,2.2323,1.3697,1.5913,369
2026-08-24-6tgu-s0-n100-0065,0.588235,0.882353,0.526316,0.833333,0,1,2.8569,0.773,2.5699,366
2026-08-24-6tgu-s0-n100-0066,0.529412,0.941176,0.529412,0.941176,0,1,2.7595,1.251,1.4812,524
2026-08-24-6tgu-s0-n100-0067,0.529412,0.882353,0.409091,0.833333,1,1,2.6973,0.9757,1.849,446
2026-08-24-6tgu-s0-n100-0068,0.470588,0.941176,0.421053,0.761905,0,1,2.8453,0.7198,0.8981,397
2026-08-24-6tgu-s0-n100-0069,0.647059,1.0,0.55,0.944444,1,1,2.6235,1.3292,1.8748,385
2026-08-24-6tgu-s0-n100-0070,0.529412,0.941176,0.5,0.888889,0,1,2.3902,0.8595,2.1129,546
2026-08-24-6tgu-s0-n100-0071,0.529412,0.823529,0.428571,0.736842,1,1,2.3878,0.4598,1.2204,547
2026-08-24-6tgu-s0-n100-0072,0.588235,0.882353,0.555556,0.882353,1,1,2.3734,1.0114,1.7502,471
2026-08-24-6tgu-s0-n100-0073,0.411765,1.0,0.388889,0.944444,0,1,2.9399,1.4156,2.9363,425
2026-08-24-6tgu-s0-n100-0074,0.352941,0.823529,0.272727,0.636364,0,1,1.8658,0.8568,0.8601,299
2026-08-24-6tgu-s0-n100-0075,0.588235,0.705882,0.555556,0.631579,0,0,2.5984,0.4098,0.9372,584
2026-08-24-6tgu-s0-n100-0076,0.588235,0.705882,0.526316,0.6,0,1,2.6083,0.6928,0.7038,357
2026-08-24-6tgu-s0-n100-0077,0.470588,0.764706,0.4,0.722222,0,1,2.5193,0.2778,1.35,631
2026-08-24-6tgu-s0-n100-0078,0.588235,0.882353,0.454545,0.681818,1,1,2.2018,0.6584,0.8574,322
2026-08-24-6tgu-s0-n100-0079,0.647059,0.764706,0.5,0.590909,0,1,1.3357,0.6404,0.8344,487
2026-08-24-6tgu-s0-n100-0080,0.588235,0.941176,0.555556,0.941176,0,1,2.6089,0.7619,0.8438,419
2026-08-24-6tgu-s0-n100-0081,0.470588,0.764706,0.421053,0.684211,0,1,2.9861,0.7505,1.2125,390
2026-08-24-6tgu-s0-n100-0082,0.588235,1.0,0.5,0.894737,1,1,2.8145,1.5124,1.8336,331
2026-08-24-6tgu-s0-n100-0083,0.647059,0.823529,0.52381,0.7,0,1,2.9218,0.9421,1.8179,408
2026-08-24-6tgu-s0-n100-0084,0.529412,0.823529,0.45,0.777778,0,1,2.122,1.3154,1.5184,450
2026-08-24-6tgu-s0-n100-0085,0.411765,0.588235,0.35,0.5,0,1,2.3547,0.9115,1.766,391
2026-08-24-6tgu-s0-n100-0086,0.470588,0.941176,0.4,0.941176,0,1,2.9125,0.4801,0.9949,501
2026-08-24-6tgu-s0-n100-0087,0.588235,0.941176,0.47619,0.727273,1,1,2.4934,0.6569,1.587,470
2026-08-24-6tgu-s0-n100-0088,0.470588,0.823529,0.347826,0.777778,0,1,2.8409,0.8322,1.1992,317
2026-08-24-6tgu-s0-n100-0089,0.470588,0.823529,0.363636,0.636364,1,1,2.5257,0.3791,0.8023,545
2026-08-24-6tgu-s0-n100-0090,0.647059,0.705882,0.478261,0.571429,1,1,2.5137,0.3387,0.7578,524
2026-08-24-6tgu-s0-n100-0091,0.705882,0.764706,0.6,0.764706,1,1,1.7438,0.7002,0.7622,504
2026-08-24-6tgu-s0-n100-0092,0.470588,0.764706,0.380952,0.65,0,0,2.2601,0.4791,1.0894,503
2026-08-24-6tgu-s0-n100-0093,0.470588,0.705882,0.380952,0.666667,0,1,2.7353,1.5988,1.7047,402
2026-08-24-6tgu-s0-n100-0094,0.529412,0.823529,0.409091,0.636364,1,1,2.5289,0.5763,1.6339,419
2026-08-24-6tgu-s0-n100-0095,0.470588,0.764706,0.421053,0.764706,1,1,1.5012,1.5941,1.7097,406
2026-08-24-6tgu-s0-n100-0096,0.529412,0.705882,0.409091,0.6,1,0,2.6909,0.6578,1.0997,336
2026-08-24-6tgu-s0-n100-0097,0.411765,0.882353,0.35,0.789474,0,1,2.9444,1.6572,1.9903,353
2026-08-24-6tgu-s0-n100-0098,0.470588,0.823529,0.380952,0.7,0,1,2.8486,0.4809,0.832,525
2026-08-24-6tgu-s0-n100-0099,0.529412,0.705882,0.409091,0.571429,0,0,1.7578,0.7767,1.5232,407
2026-08-24-6tgu-s0-n100-0100,0.529412,0.647059,0.391304,0.478261,1,0,1.5257,1.0104,1.1238,167
