mol_id,score_before,score_after,tanimoto_before,tanimoto_after,hbond_before,hbond_after,objective_before,objective_after,rmsd_shift,min_distance_before,min_distance_after,steps_accepted
2026-09-18-3war-s0-n100-refligand-0045,0.636364,0.636364,0.291667,0.291667,1,1,0.181818,0.181818,0.0,1.8728,1.8728,314
2026-09-18-3war-s0-n100-refligand-0046,0.818182,0.818182,0.692308,0.692308,1,1,0.181818,0.181818,0.0,3.2882,3.2882,562
2026-09-18-3war-s0-n100-refligand-0047,1.0,1.0,0.916667,0.916667,1,1,0.181818,0.181818,0.0,3.1443,3.1443,540
2026-09-18-3war-s0-n100-refligand-0048,0.636364,0.636364,0.5,0.5,0,0,0.181818,0.181818,0.0,3.5318,3.5318,564
2026-09-18-3war-s0-n100-refligand-0049,0.727273,0.727273,0.615385,0.615385,1,1,0.181818,0.181818,0.0,2.6114,2.6114,414
2026-09-18-3war-s0-n100-refligand-0050,0.636364,0.727273,0.583333,0.666667,0,0,0.090909,0.181818,0.5799,3.1862,3.1942,553
2026-09-18-3war-s0-n100-refligand-0051,0.727273,0.727273,0.727273,0.727273,1,1,0.181818,0.181818,0.0,2.8143,2.8143,483
2026-09-18-3war-s0-n100-refligand-0052,0.818182,0.818182,0.818182,0.818182,1,1,0.181818,0.181818,0.0,3.0683,3.0683,559
2026-09-18-3war-s0-n100-refligand-0053,0.727273,0.727273,0.444444,0.444444,1,1,0.181818,0.181818,0.0,2.6641,2.6641,391
2026-09-18-3war-s0-n100-refligand-0054,0.909091,0.909091,0.833333,0.833333,1,1,0.181818,0.181818,0.0,3.1215,3.1215,542
2026-09-18-3war-s0-n100-refligand-0055,0.818182,0.818182,0.692308,0.692308,1,1,0.181818,0.181818,0.0,2.9138,2.9138,610
2026-09-18-3war-s0-n100-refligand-0056,0.818182,0.818182,0.818182,0.818182,1,1,0.181818,0.181818,0.0,3.2216,3.2216,575
2026-09-18-3war-s0-n100-refligand-0057,0.727273,0.727273,0.5,0.5,1,1,0.181818,0.181818,0.0,2.8249,2.8249,465
2026-09-18-3war-s0-n100-refligand-0058,0.727273,0.727273,0.380952,0.380952,1,1,0.181818,0.181818,0.0,2.674,2.674,362
2026-09-18-3war-s0-n100-refligand-0059,0.818182,0.818182,0.642857,0.642857,1,1,0.181818,0.181818,0.0,2.6001,2.6001,464
2026-09-18-3war-s0-n100-refligand-0060,0.727273,0.727273,0.470588,0.470588,1,1,0.181818,0.181818,0.0,2.34,2.34,374
2026-09-18-3war-s0-n100-refligand-0061,0.636364,0.636364,0.538462,0.538462,1,1,0.181818,0.181818,0.0,2.7894,2.7894,473
2026-09-18-3war-s0-n100-refligand-0062,0.818182,0.818182,0.529412,0.529412,1,1,0.181818,0.181818,0.0,2.7664,2.7664,402
2026-09-18-3war-s0-n100-refligand-0063,0.818182,0.818182,0.529412,0.529412,1,1,0.181818,0.181818,0.0,2.5163,2.5163,386
2026-09-18-3war-s0-n100-refligand-0064,0.727273,0.727273,0.5,0.5,1,1,0.181818,0.181818,0.0,1.8301,1.8301,249
2026-09-18-3war-s0-n100-refligand-0065,0.818182,0.818182,0.6,0.6,1,1,0.181818,0.181818,0.0,2.7765,2.7765,388
2026-09-18-3war-s0-n100-refligand-0066,0.636364,0.636364,0.538462,0.538462,0,0,0.181818,0.181818,0.0,2.7085,2.7085,505
2026-09-18-3war-s0-n100-refligand-0067,0.909091,0.909091,0.555556,0.555556,1,1,0.181818,0.181818,0.0,2.7576,2.7576,370
2026-09-18-3war-s0-n100-refligand-0068,0.727273,0.727273,0.727273,0.727273,1,1,0.181818,0.181818,0.0,2.6714,2.6714,491
2026-09-18-3war-s0-n100-refligand-0069,0.636364,0.636364,0.538462,0.538462,0,0,0.181818,0.181818,0.0,3.0037,3.0037,498
2026-09-18-3war-s0-n100-refligand-0071,0.727273,0.727273,0.615385,0.615385,1,1,0.181818,0.181818,0.0,3.1106,3.1106,521
2026-09-18-3war-s0-n100-refligand-0072,0.727273,0.727273,0.533333,0.533333,1,1,0.181818,0.181818,0.0,2.3337,2.3337,410
2026-09-18-3war-s0-n100-refligand-0073,0.818182,0.818182,0.692308,0.692308,1,1,0.181818,0.181818,0.0,2.973,2.973,529
2026-09-18-3war-s0-n100-refligand-0074,0.727273,0.727273,0.444444,0.444444,1,1,0.181818,0.181818,0.0,2.7671,2.7671,416
2026-09-18-3war-s0-n100-refligand-0076,0.727273,0.727273,0.727273,0.727273,1,1,0.181818,0.181818,0.0,2.878,2.878,581
2026-09-18-3war-s0-n100-refligand-0077,0.909091,0.909091,0.909091,0.909091,1,1,0.181818,0.181818,0.0,3.0247,3.0247,503
2026-09-18-3war-s0-n100-refligand-0078,0.727273,0.727273,0.571429,0.571429,1,1,0.181818,0.181818,0.0,2.8294,2.8294,472
2026-09-18-3war-s0-n100-refligand-0079,0.727273,0.727273,0.470588,0.470588,1,1,0.181818,0.181818,0.0,3.0178,3.0178,490
2026-09-18-3war-s0-n100-refligand-0080,0.909091,0.909091,0.666667,0.666667,1,1,0.181818,0.181818,0.0,2.763,2.763,457
2026-09-18-3war-s0-n100-refligand-0081,0.818182,0.818182,0.818182,0.818182,1,1,0.181818,0.181818,0.0,2.8496,2.8496,545
2026-09-18-3war-s0-n100-refligand-0082,0.909091,0.909091,0.5,0.5,1,1,0.181818,0.181818,0.0,2.2562,2.2562,277
2026-09-18-3war-s0-n100-refligand-0083,0.909091,0.909091,0.5,0.5,1,1,0.181818,0.181818,0.0,1.2042,1.2042,302
2026-09-18-3war-s0-n100-refligand-0084,0.727273,0.727273,0.4,0.4,1,1,0.181818,0.181818,0.0,2.2368,2.2368,356
2026-09-18-3war-s0-n100-refligand-0085,0.636364,0.636364,0.636364,0.636364,0,0,0.181818,0.181818,0.0,3.2194,3.2194,568
2026-09-18-3war-s0-n100-refligand-0086,0.636364,0.636364,0.4375,0.4375,0,0,0.181818,0.181818,0.0,2.8576,2.8576,460
2026-09-18-3war-s0-n100-refligand-0087,0.636364,0.636364,0.333333,0.333333,1,1,0.181818,0.181818,0.0,2.095,2.095,283
2026-09-18-3war-s0-n100-refligand-0088,0.727273,0.727273,0.470588,0.470588,1,1,0.181818,0.181818,0.0,2.9545,2.9545,481
2026-09-18-3war-s0-n100-refligand-0089,0.818182,0.818182,0.75,0.75,1,1,0.181818,0.181818,0.0,3.0249,3.0249,551
2026-09-18-3war-s0-n100-refligand-0090,0.909091,0.909091,0.909091,0.909091,1,1,0.181818,0.181818,0.0,3.0714,3.0714,562
2026-09-18-3war-s0-n100-refligand-0091,0.909091,0.909091,0.714286,0.714286,1,1,0.181818,0.181818,0.0,3.1762,3.1762,532
2026-09-18-3war-s0-n100-refligand-0092,0.636364,0.636364,0.411765,0.411765,1,1,0.181818,0.181818,0.0,1.9166,1.9166,372
2026-09-18-3war-s0-n100-refligand-0093,0.727273,0.727273,0.727273,0.727273,1,1,0.181818,0.181818,0.0,2.9676,2.9676,557
2026-09-18-3war-s0-n100-refligand-0094,0.818182,0.909091,0.818182,0.909091,1,1,0.090909,0.181818,0.583,2.8831,2.527,510
2026-09-18-3war-s0-n100-refligand-0095,0.909091,0.909091,0.769231,0.769231,1,1,0.181818,0.181818,0.0,2.9017,2.9017,472
2026-09-18-3war-s0-n100-refligand-0096,0.909091,0.909091,0.666667,0.666667,1,1,0.181818,0.181818,0.0,2.8127,2.8127,489
2026-09-18-3war-s0-n100-refligand-0097,0.727273,0.727273,0.533333,0.533333,1,1,0.181818,0.181818,0.0,2.8934,2.8934,484
2026-09-18-3war-s0-n100-refligand-0098,0.818182,0.818182,0.642857,0.642857,1,1,0.181818,0.181818,0.0,3.1602,3.1602,514
2026-09-18-3war-s0-n100-refligand-0099,0.727273,0.727273,0.533333,0.533333,1,1,0.181818,0.181818,0.0,2.6403,2.6403,477
2026-09-18-3war-s0-n100-refligand-0100,0.818182,0.818182,0.642857,0.642857,1,1,0.181818,0.181818,0.0,3.0726,3.0726,510
