mol_id,score_before,score_after,tanimoto_before,tanimoto_after,hbond_before,hbond_after,objective_before,objective_after,rmsd_shift,min_distance_before,min_distance_after,steps_accepted
2026-08-24-6tgu-s0-n100-seed1-0072,0.764706,0.823529,0.65,0.7,1,1,0.764706,0.823529,0.3811,2.8101,2.7778,333
2026-08-24-6tgu-s0-n100-seed1-0073,0.705882,0.823529,0.666667,0.823529,1,1,0.705882,0.823529,1.0239,2.7918,2.818,359
2026-08-24-6tgu-s0-n100-seed1-0074,0.764706,0.823529,0.565217,0.7,1,0,0.764706,0.823529,0.9462,2.8376,2.5364,268
2026-08-24-6tgu-s0-n100-seed1-0075,0.647059,0.705882,0.578947,0.666667,1,1,0.647059,0.705882,0.7027,2.7717,2.4922,286
2026-08-24-6tgu-s0-n100-seed1-0076,0.705882,0.823529,0.631579,0.823529,1,1,0.705882,0.823529,1.1293,2.8235,2.821,309
2026-08-24-6tgu-s0-n100-seed1-0077,0.882353,0.941176,0.681818,0.761905,1,1,0.882353,0.941176,0.2352,2.5256,2.7108,280
2026-08-24-6tgu-s0-n100-seed1-0078,0.764706,0.882353,0.619048,0.833333,1,1,0.764706,0.882353,1.1579,2.9479,2.6143,332
2026-08-24-6tgu-s0-n100-seed1-0080,0.764706,0.882353,0.65,0.833333,1,1,0.764706,0.882353,0.6792,2.7141,2.4141,279
2026-08-24-6tgu-s0-n100-seed1-0081,0.823529,0.941176,0.7,0.842105,1,1,0.823529,0.941176,0.8546,2.5664,2.5623,246
2026-08-24-6tgu-s0-n100-seed1-0082,0.823529,0.823529,0.5,0.518519,1,1,-8.565354,-2.657096,1.4366,0.1687,1.6501,23
2026-08-24-6tgu-s0-n100-seed1-0083,0.588235,0.647059,0.5,0.55,0,0,0.588235,0.647059,0.5385,2.9614,3.0565,428
2026-08-24-6tgu-s0-n100-seed1-0084,0.705882,0.764706,0.571429,0.684211,1,1,0.705882,0.764706,0.6147,2.5108,2.4609,260
2026-08-24-6tgu-s0-n100-seed1-0086,0.764706,0.764706,0.65,0.65,1,1,0.764706,0.764706,0.0,2.9399,2.9399,370
2026-08-24-6tgu-s0-n100-seed1-0087,0.529412,0.705882,0.473684,0.705882,1,1,0.529412,0.705882,0.8186,2.935,2.5851,398
2026-08-24-6tgu-s0-n100-seed1-0088,0.941176,1.0,0.727273,0.85,1,1,0.941176,1.0,0.5267,2.4571,2.5443,281
2026-08-24-6tgu-s0-n100-seed1-0089,0.764706,0.823529,0.722222,0.736842,1,1,0.764706,0.823529,0.5545,3.0024,2.8318,347
2026-08-24-6tgu-s0-n100-seed1-0090,0.529412,0.647059,0.428571,0.611111,1,1,0.529412,0.647059,1.1092,2.8462,2.7349,330
2026-08-24-6tgu-s0-n100-seed1-0091,0.823529,0.882353,0.636364,0.789474,1,1,0.823529,0.882353,0.7284,2.4761,2.6322,260
2026-08-24-6tgu-s0-n100-seed1-0092,0.764706,0.941176,0.65,0.842105,1,1,0.688404,0.941176,1.2364,2.2099,2.4647,301
2026-08-24-6tgu-s0-n100-seed1-0093,0.529412,0.705882,0.5,0.571429,0,1,0.529412,0.705882,1.042,2.9641,2.5005,344
2026-08-24-6tgu-s0-n100-seed1-0094,0.647059,0.705882,0.52381,0.666667,1,1,0.647059,0.705882,0.3926,2.8906,2.854,303
2026-08-24-6tgu-s0-n100-seed1-0095,0.705882,0.705882,0.631579,0.631579,1,1,0.705882,0.705882,0.0,3.1232,3.1232,430
2026-08-24-6tgu-s0-n100-seed1-0096,0.823529,0.823529,0.736842,0.736842,1,1,0.823529,0.823529,0.0,2.6868,2.6868,283
2026-08-24-6tgu-s0-n100-seed1-0097,0.941176,0.941176,0.842105,0.842105,1,1,0.941176,0.941176,0.0,2.9596,2.9596,285
2026-08-24-6tgu-s0-n100-seed1-0098,0.764706,0.823529,0.722222,0.777778,1,1,0.764706,0.823529,0.4365,2.7887,2.5421,345
2026-08-24-6tgu-s0-n100-seed1-0099,0.823529,0.823529,0.666667,0.666667,1,1,0.823529,0.823529,0.0,2.7253,2.7253,265
2026-08-24-6tgu-s0-n100-seed1-0100,0.764706,0.764706,0.590909,0.590909,1,1,0.764706,0.764706,0.0,2.9781,2.9781,322
