mol_id,score_before,score_after,tanimoto_before,tanimoto_after,hbond_before,hbond_after,objective_before,objective_after,rmsd_shift,min_distance_before,min_distance_after,steps_accepted
2026-08-23-6tgu-s0-n100-prep-0044,0.647059,0.764706,0.647059,0.722222,1,1,0.647059,0.764706,1.3569,2.9871,2.6669,335
2026-08-23-6tgu-s0-n100-prep-0045,0.764706,0.823529,0.722222,0.823529,1,1,0.764706,0.823529,0.2874,2.8584,3.0107,325
2026-08-23-6tgu-s0-n100-prep-0046,0.647059,0.764706,0.458333,0.619048,1,1,0.362965,0.75881,1.3496,2.0785,2.3507,112
2026-08-23-6tgu-s0-n100-prep-0047,0.647059,0.705882,0.52381,0.631579,0,0,0.647059,0.705882,0.4286,2.6919,2.4666,340
2026-08-23-6tgu-s0-n100-prep-0048,0.823529,0.882353,0.736842,0.789474,1,1,0.823529,0.882353,0.4029,2.9286,2.6211,300
2026-08-23-6tgu-s0-n100-prep-0049,0.823529,0.882353,0.823529,0.833333,1,1,0.823529,0.882353,0.4802,2.8233,2.8365,342
2026-08-23-6tgu-s0-n100-prep-0050,0.823529,0.823529,0.823529,0.823529,1,1,0.823529,0.823529,0.0,2.812,2.812,294
2026-08-23-6tgu-s0-n100-prep-0051,0.529412,0.588235,0.5,0.588235,1,1,0.529412,0.588235,0.666,3.0898,3.1164,438
2026-08-23-6tgu-s0-n100-prep-0052,0.764706,0.823529,0.65,0.777778,1,1,0.764706,0.823529,0.8768,2.3919,2.4666,282
2026-08-23-6tgu-s0-n100-prep-0053,0.764706,0.823529,0.764706,0.823529,1,1,0.764706,0.823529,0.4413,2.8872,2.6227,308
2026-08-23-6tgu-s0-n100-prep-0054,0.529412,0.647059,0.529412,0.647059,0,0,0.529412,0.647059,1.3077,3.2597,2.8196,455
2026-08-23-6tgu-s0-n100-prep-0055,0.647059,0.764706,0.647059,0.764706,1,1,0.647059,0.764706,0.7294,3.1694,2.718,400
2026-08-23-6tgu-s0-n100-prep-0056,0.588235,0.764706,0.5,0.722222,1,1,0.503488,0.764706,0.9797,2.268,2.6568,302
2026-08-23-6tgu-s0-n100-prep-0057,0.823529,0.941176,0.736842,0.888889,1,1,0.823529,0.941176,0.3693,2.6667,2.6138,307
