mol_id,score_before,score_after,tanimoto_before,tanimoto_after,hbond_before,hbond_after,objective_before,objective_after,rmsd_shift,min_distance_before,min_distance_after,steps_accepted
2026-09-18-3war-s0-n100-refligand-0039,0.727273,0.727273,0.444444,0.444444,1,1,0.181818,0.181818,0.0,2.6564,2.6564,397
2026-09-18-3war-s0-n100-refligand-0040,0.727273,0.727273,0.5,0.5,0,0,0.181818,0.181818,0.0,2.8264,2.8264,384
2026-09-18-3war-s0-n100-refligand-0041,0.727273,0.727273,0.421053,0.421053,1,1,0.181818,0.181818,0.0,2.9382,2.9382,405
2026-09-18-3war-s0-n100-refligand-0042,0.818182,0.818182,0.529412,0.529412,1,1,0.181818,0.181818,0.0,2.68,2.68,348
2026-09-18-3war-s0-n100-refligand-0043,0.636364,0.636364,0.291667,0.291667,1,1,0.181818,0.181818,0.0,2.4255,2.4255,266
2026-09-18-3war-s0-n100-refligand-0044,0.909091,0.909091,0.909091,0.909091,1,1,0.181818,0.181818,0.0,3.0143,3.0143,487
2026-09-18-3war-s0-n100-refligand-0045,0.636364,0.636364,0.291667,0.304348,1,1,-0.727928,0.181818,0.5665,1.8728,2.4427,177
2026-09-18-3war-s0-n100-refligand-0046,0.818182,0.818182,0.692308,0.692308,1,1,0.181818,0.181818,0.0,3.2882,3.2882,439
2026-09-18-3war-s0-n100-refligand-0047,1.0,1.0,0.916667,0.916667,1,1,0.181818,0.181818,0.0,3.1443,3.1443,450
2026-09-18-3war-s0-n100-refligand-0048,0.636364,0.636364,0.5,0.5,0,0,0.181818,0.181818,0.0,3.5318,3.5318,555
2026-09-18-3war-s0-n100-refligand-0049,0.727273,0.727273,0.615385,0.615385,1,1,0.181818,0.181818,0.0,2.6114,2.6114,302
2026-09-18-3war-s0-n100-refligand-0050,0.636364,0.727273,0.583333,0.666667,0,0,0.090909,0.181818,0.5921,3.1862,2.8819,494
2026-09-18-3war-s0-n100-refligand-0051,0.727273,0.727273,0.727273,0.727273,1,1,0.181818,0.181818,0.0,2.8143,2.8143,481
2026-09-18-3war-s0-n100-refligand-0052,0.818182,0.818182,0.818182,0.818182,1,1,0.181818,0.181818,0.0,3.0683,3.0683,508
2026-09-18-3war-s0-n100-refligand-0053,0.727273,0.727273,0.444444,0.444444,1,1,0.181818,0.181818,0.0,2.6641,2.6641,331
2026-09-18-3war-s0-n100-refligand-0054,0.909091,0.909091,0.833333,0.833333,1,1,0.181818,0.181818,0.0,3.1215,3.1215,496
2026-09-18-3war-s0-n100-refligand-0055,0.818182,0.818182,0.692308,0.692308,1,1,0.181818,0.181818,0.0,2.9138,2.9138,471
2026-09-18-3war-s0-n100-refligand-0056,0.818182,0.818182,0.818182,0.818182,1,1,0.181818,0.181818,0.0,3.2216,3.2216,535
2026-09-18-3war-s0-n100-refligand-0057,0.727273,0.727273,0.5,0.5,1,1,0.181818,0.181818,0.0,2.8249,2.8249,416
