mol_id,score_before,score_after,tanimoto_before,tanimoto_after,hbond_before,hbond_after,objective_before,objective_after,rmsd_shift,min_distance_before,min_distance_after,steps_accepted
2026-08-23-6tgu-s0-n100-prep-0044,0.647059,0.588235,0.647059,0.526316,1,1,0.235294,0.294118,0.6319,2.9871,2.7591,375
2026-08-23-6tgu-s0-n100-prep-0045,0.764706,0.705882,0.722222,0.571429,1,1,0.235294,0.294118,0.7463,2.8584,2.6312,339
2026-08-23-6tgu-s0-n100-prep-0046,0.647059,0.588235,0.458333,0.416667,1,1,0.010023,0.293565,1.0564,2.0785,2.4166,161
2026-08-23-6tgu-s0-n100-prep-0047,0.647059,0.647059,0.52381,0.52381,0,0,0.294118,0.294118,0.0,2.6919,2.6919,325
2026-08-23-6tgu-s0-n100-prep-0048,0.823529,0.764706,0.736842,0.684211,1,1,0.294118,0.352941,0.9833,2.9286,2.4649,339
2026-08-23-6tgu-s0-n100-prep-0049,0.823529,0.823529,0.823529,0.823529,1,1,0.235294,0.235294,0.0,2.8233,2.8233,391
2026-08-23-6tgu-s0-n100-prep-0050,0.823529,0.764706,0.823529,0.684211,1,1,0.235294,0.294118,0.7473,2.812,2.7734,332
2026-08-23-6tgu-s0-n100-prep-0051,0.529412,0.411765,0.5,0.411765,1,1,0.176471,0.235294,1.3271,3.0898,2.5249,439
2026-08-23-6tgu-s0-n100-prep-0052,0.764706,0.764706,0.65,0.65,1,1,0.294118,0.294118,0.0,2.3919,2.3919,345
2026-08-23-6tgu-s0-n100-prep-0053,0.764706,0.647059,0.764706,0.578947,1,0,0.235294,0.294118,0.8727,2.8872,2.5361,359
2026-08-23-6tgu-s0-n100-prep-0054,0.529412,0.470588,0.529412,0.421053,0,0,0.235294,0.294118,1.3142,3.2597,2.9306,479
2026-08-23-6tgu-s0-n100-prep-0055,0.647059,0.647059,0.647059,0.647059,1,1,0.235294,0.235294,0.0,3.1694,3.1694,469
2026-08-23-6tgu-s0-n100-prep-0056,0.588235,0.647059,0.5,0.55,1,1,0.091723,0.294118,0.711,2.268,2.4816,351
2026-08-23-6tgu-s0-n100-prep-0057,0.823529,0.764706,0.736842,0.619048,1,1,0.235294,0.294118,0.6022,2.6667,2.6921,373
2026-08-23-6tgu-s0-n100-prep-0058,0.705882,0.705882,0.6,0.6,1,1,0.181593,0.294118,0.3071,2.3676,2.4985,243
2026-08-23-6tgu-s0-n100-prep-0059,0.705882,0.705882,0.705882,0.631579,1,1,0.235294,0.294118,1.081,3.005,2.5742,392
2026-08-23-6tgu-s0-n100-prep-0060,0.705882,0.705882,0.571429,0.631579,1,1,0.086091,0.294118,0.6396,2.1766,2.5551,240
2026-08-23-6tgu-s0-n100-prep-0061,0.764706,0.647059,0.722222,0.52381,1,1,0.235294,0.294118,0.5404,2.7871,2.5155,391
2026-08-23-6tgu-s0-n100-prep-0062,0.882353,0.823529,0.75,0.736842,1,1,-0.081687,0.294118,0.6258,1.7487,2.5601,279
2026-08-23-6tgu-s0-n100-prep-0063,0.705882,0.705882,0.631579,0.6,1,1,0.235294,0.294118,0.8542,2.3657,2.7958,355
2026-08-23-6tgu-s0-n100-prep-0064,0.823529,0.705882,0.538462,0.545455,1,1,-0.210378,0.294118,0.8309,1.4452,2.5458,199
2026-08-23-6tgu-s0-n100-prep-0065,0.647059,0.705882,0.578947,0.571429,1,1,0.235294,0.294118,0.7092,2.4077,2.6271,318
2026-08-23-6tgu-s0-n100-prep-0066,0.647059,0.647059,0.611111,0.611111,1,1,0.235294,0.235294,0.0,3.0078,3.0078,411
2026-08-23-6tgu-s0-n100-prep-0067,0.764706,0.705882,0.722222,0.6,1,1,0.235294,0.294118,0.903,2.4485,2.6062,337
2026-08-23-6tgu-s0-n100-prep-0068,0.764706,0.529412,0.764706,0.473684,1,1,0.235294,0.294118,0.9228,3.0391,2.4677,413
2026-08-23-6tgu-s0-n100-prep-0069,0.764706,0.705882,0.722222,0.631579,1,1,0.157806,0.294118,0.4449,2.2075,2.467,348
2026-08-23-6tgu-s0-n100-prep-0070,0.823529,0.823529,0.636364,0.636364,1,1,0.294118,0.294118,0.0,2.782,2.782,352
2026-08-23-6tgu-s0-n100-prep-0071,0.588235,0.647059,0.434783,0.478261,1,1,0.222216,0.294118,0.4216,2.2937,2.5602,271
2026-08-23-6tgu-s0-n100-prep-0072,0.588235,0.588235,0.526316,0.5,1,1,0.235294,0.294118,0.4613,2.7499,2.7044,437
2026-08-23-6tgu-s0-n100-prep-0073,0.470588,0.529412,0.363636,0.428571,1,1,0.235294,0.294118,0.4519,3.0294,2.6296,440
2026-08-23-6tgu-s0-n100-prep-0074,0.705882,0.764706,0.6,0.619048,1,1,0.085504,0.294118,0.73,2.1754,2.4095,279
2026-08-23-6tgu-s0-n100-prep-0075,0.764706,0.764706,0.65,0.65,1,1,0.294118,0.294118,0.0,2.5445,2.5445,281
2026-08-23-6tgu-s0-n100-prep-0076,0.823529,0.764706,0.777778,0.684211,1,1,0.235294,0.294118,0.4637,2.472,2.4788,229
2026-08-23-6tgu-s0-n100-prep-0077,0.764706,0.764706,0.541667,0.541667,1,1,0.294118,0.294118,0.0,3.0176,3.0176,298
2026-08-23-6tgu-s0-n100-prep-0078,0.764706,0.764706,0.65,0.65,1,1,0.294118,0.294118,0.0,2.8065,2.8065,314
2026-08-23-6tgu-s0-n100-prep-0079,0.764706,0.764706,0.684211,0.684211,1,1,0.294118,0.294118,0.0,2.6525,2.6525,352
2026-08-23-6tgu-s0-n100-prep-0080,0.588235,0.588235,0.526316,0.5,1,1,0.235294,0.294118,0.4674,2.6265,2.5814,401
2026-08-23-6tgu-s0-n100-prep-0081,0.705882,0.705882,0.6,0.6,1,1,0.294118,0.294118,0.0,2.8113,2.8113,378
2026-08-23-6tgu-s0-n100-prep-0082,0.764706,0.764706,0.619048,0.619048,1,1,0.294118,0.294118,0.0,2.3613,2.3613,310
