mol_id,ifp_score,ifp_score_norm,rank,selected
2026-08-23-6tgu-s0-n100-r6-0027,0.4,0.017391,31,0
2026-08-23-6tgu-s0-n100-r6-0028,0.4,0.017391,32,0
2026-08-23-6tgu-s0-n100-r6-0029,0.8,0.034783,8,1
2026-08-23-6tgu-s0-n100-r6-0030,0.8,0.034783,9,1
2026-08-23-6tgu-s0-n100-r6-0031,0.4,0.017391,33,0
2026-08-23-6tgu-s0-n100-r6-0032,0.0,0.0,68,0
2026-08-23-6tgu-s0-n100-r6-0033,0.4,0.017391,34,0
2026-08-23-6tgu-s0-n100-r6-0034,0.4,0.017391,35,0
2026-08-23-6tgu-s0-n100-r6-0035,0.2,0.008696,48,0
2026-08-23-6tgu-s0-n100-r6-0036,0.6,0.026087,21,0
2026-08-23-6tgu-s0-n100-r6-0037,0.4,0.017391,36,0
2026-08-23-6tgu-s0-n100-r6-0038,0.4,0.017391,37,0
2026-08-23-6tgu-s0-n100-r6-0039,0.4,0.017391,38,0
2026-08-23-6tgu-s0-n100-r6-0040,0.4,0.017391,39,0
2026-08-23-6tgu-s0-n100-r6-0041,0.0,0.0,69,0
2026-08-23-6tgu-s0-n100-r6-0042,0.2,0.008696,49,0
2026-08-23-6tgu-s0-n100-r6-0043,0.4,0.017391,40,0
2026-08-23-6tgu-s0-n100-r6-0044,0.6,0.026087,22,0
2026-08-23-6tgu-s0-n100-r6-0045,0.4,0.017391,41,0
2026-08-23-6tgu-s0-n100-r6-0046,0.2,0.008696,50,0
2026-08-23-6tgu-s0-n100-r6-0047,0.4,0.017391,42,0
2026-08-23-6tgu-s0-n100-r6-0048,0.0,0.0,70,0
2026-08-23-6tgu-s0-n100-r6-0049,0.4,0.017391,43,0
2026-08-23-6tgu-s0-n100-r6-0050,0.2,0.008696,51,0
2026-08-23-6tgu-s0-n100-r6-0051,0.0,0.0,71,0
2026-08-23-6tgu-s0-n100-r6-0052,0.6,0.026087,23,0
2026-08-23-6tgu-s0-n100-r6-0053,0.0,0.0,72,0
2026-08-23-6tgu-s0-n100-r6-0054,0.2,0.008696,52,0
2026-08-23-6tgu-s0-n100-r6-0055,0.0,0.0,73,0
2026-08-23-6tgu-s0-n100-r6-0056,0.4,0.017391,44,0
2026-08-23-6tgu-s0-n100-r6-0057,0.0,0.0,74,0
2026-08-23-6tgu-s0-n100-r6-0058,0.0,0.0,75,0
2026-08-23-6tgu-s0-n100-r6-0059,0.2,0.008696,53,0
2026-08-23-6tgu-s0-n100-r6-0060,0.2,0.008696,54,0
2026-08-23-6tgu-s0-n100-r6-0061,0.0,0.0,76,0
2026-08-23-6tgu-s0-n100-r6-0062,0.0,0.0,77,0
2026-08-23-6tgu-s0-n100-r6-0063,0.2,0.008696,55,0
2026-08-23-6tgu-s0-n100-r6-0064,0.0,0.0,78,0
2026-08-23-6tgu-s0-n100-r6-0065,0.4,0.017391,45,0
2026-08-23-6tgu-s0-n100-r6-0066,0.0,0.0,79,0
2026-08-23-6tgu-s0-n100-r6-0067,0.4,0.017391,46,0
2026-08-23-6tgu-s0-n100-r6-0068,0.0,0.0,80,0
2026-08-23-6tgu-s0-n100-r6-0069,0.2,0.008696,56,0
2026-08-23-6tgu-s0-n100-r6-0070,0.2,0.008696,57,0
2026-08-23-6tgu-s0-n100-r6-0071,0.0,0.0,81,0
2026-08-23-6tgu-s0-n100-r6-0072,0.0,0.0,82,0
2026-08-23-6tgu-s0-n100-r6-0073,0.2,0.008696,58,0
2026-08-23-6tgu-s0-n100-r6-0074,0.0,0.0,83,0
2026-08-23-6tgu-s0-n100-r6-0075,0.0,0.0,84,0
2026-08-23-6tgu-s0-n100-r6-0076,0.0,0.0,85,0
2026-08-23-6tgu-s0-n100-r6-0077,0.0,0.0,86,0
2026-08-23-6tgu-s0-n100-r6-0078,0.2,0.008696,59,0
2026-08-23-6tgu-s0-n100-r6-0079,0.0,0.0,87,0
2026-08-23-6tgu-s0-n100-r6-0080,0.0,0.0,88,0
2026-08-23-6tgu-s0-n100-r6-0081,0.2,0.008696,60,0
2026-08-23-6tgu-s0-n100-r6-0082,0.0,0.0,89,0
2026-08-23-6tgu-s0-n100-r6-0083,0.0,0.0,90,0
2026-08-23-6tgu-s0-n100-r6-0084,0.2,0.008696,61,0
2026-08-23-6tgu-s0-n100-r6-0085,0.2,0.008696,62,0
2026-08-23-6tgu-s0-n100-r6-0086,0.2,0.008696,63,0
2026-08-23-6tgu-s0-n100-r6-0087,0.0,0.0,91,0
2026-08-23-6tgu-s0-n100-r6-0088,0.0,0.0,92,0
2026-08-23-6tgu-s0-n100-r6-0089,0.0,0.0,93,0
2026-08-23-6tgu-s0-n100-r6-0090,0.0,0.0,94,0
2026-08-23-6tgu-s0-n100-r6-0091,0.0,0.0,95,0
2026-08-23-6tgu-s0-n100-r6-0092,0.0,0.0,96,0
2026-08-23-6tgu-s0-n100-r6-0093,0.0,0.0,97,0
2026-08-23-6tgu-s0-n100-r6-0094,0.2,0.008696,64,0
2026-08-23-6tgu-s0-n100-r6-0095,0.2,0.008696,65,0
2026-08-23-6tgu-s0-n100-r6-0096,0.2,0.008696,66,0
2026-08-23-6tgu-s0-n100-r6-0097,0.0,0.0,98,0
2026-08-23-6tgu-s0-n100-r6-0098,0.2,0.008696,67,0
2026-08-23-6tgu-s0-n100-r6-0099,0.0,0.0,99,0
2026-08-23-6tgu-s0-n100-r6-0100,0.0,0.0,100,0
